speaker_id,video_id,audio_file,file_path,duration,sample_rate,channels,format,subtype,label
id11138,K3F3PgI0lQ8,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11138\K3F3PgI0lQ8\00003.wav,7.4400625,16000,1,WAV,PCM_16,85
id10642,8MUIVGnfI4M,00018.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10642\8MUIVGnfI4M\00018.wav,4.0000625,16000,1,WAV,PCM_16,45
id10248,82u0tUvOb6c,00031.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10248\82u0tUvOb6c\00031.wav,4.6000625,16000,1,WAV,PCM_16,15
id11202,hEIdGgsTQIc,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11202\hEIdGgsTQIc\00007.wav,4.0800625,16000,1,WAV,PCM_16,96
id10193,1hEr7qKRKL4,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10193\1hEr7qKRKL4\00005.wav,4.8800625,16000,1,WAV,PCM_16,9
id10069,6Jz0GrnZrf4,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10069\6Jz0GrnZrf4\00003.wav,5.9600625,16000,1,WAV,PCM_16,4
id10175,s_jwRlCedg8,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10175\s_jwRlCedg8\00001.wav,4.3200625,16000,1,WAV,PCM_16,5
id10494,orXogk3euMA,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10494\orXogk3euMA\00004.wav,7.9600625,16000,1,WAV,PCM_16,33
id10540,dz8oKIgINtE,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10540\dz8oKIgINtE\00005.wav,8.2400625,16000,1,WAV,PCM_16,39
id11193,kAO3J91CuAg,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11193\kAO3J91CuAg\00008.wav,7.7600625,16000,1,WAV,PCM_16,92
id10544,W-rNWlmxFx4,00009.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10544\W-rNWlmxFx4\00009.wav,4.6800625,16000,1,WAV,PCM_16,40
id10198,S8TMibzfjgo,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10198\S8TMibzfjgo\00001.wav,6.9200625,16000,1,WAV,PCM_16,10
id11197,KaNyviI93n8,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11197\KaNyviI93n8\00003.wav,4.3200625,16000,1,WAV,PCM_16,94
id10385,To1pb3JjqXc,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10385\To1pb3JjqXc\00006.wav,5.8400625,16000,1,WAV,PCM_16,26
id10550,drSsVfgoTmk,00016.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10550\drSsVfgoTmk\00016.wav,5.8400625,16000,1,WAV,PCM_16,41
id10510,EqbR_01LR2Q,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10510\EqbR_01LR2Q\00008.wav,5.3600625,16000,1,WAV,PCM_16,37
id10761,mo8LN859mCY,00012.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10761\mo8LN859mCY\00012.wav,5.0400625,16000,1,WAV,PCM_16,54
id10241,Sn3685sVfq0,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10241\Sn3685sVfq0\00001.wav,7.5200625,16000,1,WAV,PCM_16,14
id11138,ueTaWV86Ldg,00012.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11138\ueTaWV86Ldg\00012.wav,9.3600625,16000,1,WAV,PCM_16,85
id10942,9joTbCx9dzE,00009.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10942\9joTbCx9dzE\00009.wav,24.5200625,16000,1,WAV,PCM_16,70
id10772,dVFsoy8RbGw,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10772\dVFsoy8RbGw\00003.wav,4.1600625,16000,1,WAV,PCM_16,56
id11165,OYuBhlXaS70,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11165\OYuBhlXaS70\00002.wav,11.0400625,16000,1,WAV,PCM_16,88
id10268,FGwsY_XS2QM,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10268\FGwsY_XS2QM\00010.wav,10.4000625,16000,1,WAV,PCM_16,17
id10668,C7eHW_g0ANg,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10668\C7eHW_g0ANg\00006.wav,11.7200625,16000,1,WAV,PCM_16,49
id10574,SWj8x4M5bQs,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10574\SWj8x4M5bQs\00003.wav,8.0400625,16000,1,WAV,PCM_16,42
id10193,1hEr7qKRKL4,00011.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10193\1hEr7qKRKL4\00011.wav,4.6400625,16000,1,WAV,PCM_16,9
id10497,vdtq3l5f0k0,00017.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10497\vdtq3l5f0k0\00017.wav,5.7200625,16000,1,WAV,PCM_16,34
id10923,aU7ichDsCnA,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10923\aU7ichDsCnA\00005.wav,4.0400625,16000,1,WAV,PCM_16,68
id10464,FtlA9lGpKSU,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10464\FtlA9lGpKSU\00001.wav,4.4800625,16000,1,WAV,PCM_16,29
id10204,EKIF0zKoyss,00012.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10204\EKIF0zKoyss\00012.wav,10.7200625,16000,1,WAV,PCM_16,12
id11011,8vujq5IUBFA,00016.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11011\8vujq5IUBFA\00016.wav,4.8000625,16000,1,WAV,PCM_16,77
id10772,KXg3ggjuGns,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10772\KXg3ggjuGns\00001.wav,7.6400625,16000,1,WAV,PCM_16,56
id11011,A5_IqshETvA,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11011\A5_IqshETvA\00001.wav,5.8800625,16000,1,WAV,PCM_16,77
id10384,d9B3S3Lm208,00011.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10384\d9B3S3Lm208\00011.wav,4.4000625,16000,1,WAV,PCM_16,25
id10268,_k-FScI0YUE,00025.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10268\_k-FScI0YUE\00025.wav,5.6800625,16000,1,WAV,PCM_16,17
id10790,PuIk01XuQNg,00013.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10790\PuIk01XuQNg\00013.wav,5.5200625,16000,1,WAV,PCM_16,58
id10955,9rPVtEBBjFs,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10955\9rPVtEBBjFs\00006.wav,6.1600625,16000,1,WAV,PCM_16,71
id10181,G5cFD0tTNms,00009.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10181\G5cFD0tTNms\00009.wav,10.2400625,16000,1,WAV,PCM_16,7
id10234,4PzEhoOxJAU,00025.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10234\4PzEhoOxJAU\00025.wav,7.8400625,16000,1,WAV,PCM_16,13
id11128,fXq8M2S-p7g,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11128\fXq8M2S-p7g\00005.wav,10.8000625,16000,1,WAV,PCM_16,84
id11195,Ok7_FWXhxE8,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11195\Ok7_FWXhxE8\00002.wav,8.4400625,16000,1,WAV,PCM_16,93
id10718,HGMspfvDyXY,00009.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10718\HGMspfvDyXY\00009.wav,8.6800625,16000,1,WAV,PCM_16,51
id11067,zGdxH6h32oU,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11067\zGdxH6h32oU\00001.wav,20.3600625,16000,1,WAV,PCM_16,81
id11195,Dt4f_fZUhO0,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11195\Dt4f_fZUhO0\00002.wav,4.4400625,16000,1,WAV,PCM_16,93
id10241,NXpPpqQ-BmE,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10241\NXpPpqQ-BmE\00001.wav,6.3200625,16000,1,WAV,PCM_16,14
id10698,iDCW6C8g2x0,00019.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10698\iDCW6C8g2x0\00019.wav,14.1200625,16000,1,WAV,PCM_16,50
id10505,TCSjqRz9Fx4,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10505\TCSjqRz9Fx4\00004.wav,11.0800625,16000,1,WAV,PCM_16,35
id10497,RRC-PLIhx_Q,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10497\RRC-PLIhx_Q\00006.wav,14.0000625,16000,1,WAV,PCM_16,34
id10544,VQNC__0v6Jw,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10544\VQNC__0v6Jw\00004.wav,5.9200625,16000,1,WAV,PCM_16,40
id11018,YiyVxrfUkjY,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11018\YiyVxrfUkjY\00005.wav,4.3200625,16000,1,WAV,PCM_16,78
id10544,W-rNWlmxFx4,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10544\W-rNWlmxFx4\00003.wav,4.1200625,16000,1,WAV,PCM_16,40
id10425,RHgFtU9eAlA,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10425\RHgFtU9eAlA\00004.wav,4.4800625,16000,1,WAV,PCM_16,28
id11123,G8OqSglsP68,00018.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11123\G8OqSglsP68\00018.wav,4.9600625,16000,1,WAV,PCM_16,83
id11195,jewwEdT5V0Y,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11195\jewwEdT5V0Y\00001.wav,6.4800625,16000,1,WAV,PCM_16,93
id10724,kHSikgTOz70,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10724\kHSikgTOz70\00003.wav,4.6000625,16000,1,WAV,PCM_16,52
id10471,8zHTRCLGJFU,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10471\8zHTRCLGJFU\00008.wav,16.5200625,16000,1,WAV,PCM_16,31
id10202,kIVQVlsqfvk,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10202\kIVQVlsqfvk\00008.wav,8.2400625,16000,1,WAV,PCM_16,11
id11138,wgoAh9ji-Ps,00011.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11138\wgoAh9ji-Ps\00011.wav,10.2000625,16000,1,WAV,PCM_16,85
id10718,SQmy7GVohMY,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10718\SQmy7GVohMY\00007.wav,11.0000625,16000,1,WAV,PCM_16,51
id10962,4SJJzXjFvhY,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10962\4SJJzXjFvhY\00001.wav,12.2800625,16000,1,WAV,PCM_16,73
id11128,X-ijU5ChfqY,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11128\X-ijU5ChfqY\00004.wav,7.4800625,16000,1,WAV,PCM_16,84
id11067,UMUTDdFRs98,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11067\UMUTDdFRs98\00008.wav,8.6400625,16000,1,WAV,PCM_16,81
id10506,Lgn1hV3weE8,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10506\Lgn1hV3weE8\00001.wav,8.8400625,16000,1,WAV,PCM_16,36
id11228,nqIO-zBBULY,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11228\nqIO-zBBULY\00008.wav,4.5200625,16000,1,WAV,PCM_16,99
id10667,oUiSeIRwzCs,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10667\oUiSeIRwzCs\00006.wav,4.3200625,16000,1,WAV,PCM_16,48
id11202,hEIdGgsTQIc,00041.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11202\hEIdGgsTQIc\00041.wav,6.7200625,16000,1,WAV,PCM_16,96
id11008,sAh9hBKYEEY,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11008\sAh9hBKYEEY\00003.wav,5.9200625,16000,1,WAV,PCM_16,76
id10818,cq22vTu5LrU,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10818\cq22vTu5LrU\00007.wav,10.6400625,16000,1,WAV,PCM_16,61
id11031,zhmZCqC23Ko,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11031\zhmZCqC23Ko\00003.wav,4.8400625,16000,1,WAV,PCM_16,79
id10962,9Bcf08h17kQ,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10962\9Bcf08h17kQ\00007.wav,8.4400625,16000,1,WAV,PCM_16,73
id10038,TAIgNJGh_lE,00011.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10038\TAIgNJGh_lE\00011.wav,4.2400625,16000,1,WAV,PCM_16,2
id10550,drSsVfgoTmk,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10550\drSsVfgoTmk\00003.wav,8.2800625,16000,1,WAV,PCM_16,41
id11011,9WJ8EdMCtGs,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11011\9WJ8EdMCtGs\00002.wav,4.6400625,16000,1,WAV,PCM_16,77
id11150,ptxbuldZgI0,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11150\ptxbuldZgI0\00002.wav,4.4800625,16000,1,WAV,PCM_16,87
id10204,Vvyi8Od56aU,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10204\Vvyi8Od56aU\00002.wav,7.4400625,16000,1,WAV,PCM_16,12
id11195,zcY-LCer9dQ,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11195\zcY-LCer9dQ\00004.wav,5.1600625,16000,1,WAV,PCM_16,93
id11202,hEIdGgsTQIc,00030.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11202\hEIdGgsTQIc\00030.wav,4.1600625,16000,1,WAV,PCM_16,96
id10515,HBOvoe31cCo,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10515\HBOvoe31cCo\00002.wav,4.0000625,16000,1,WAV,PCM_16,38
id10384,qXG2i6-PxZY,00009.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10384\qXG2i6-PxZY\00009.wav,5.3600625,16000,1,WAV,PCM_16,25
id10621,yj0Vimh0fWI,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10621\yj0Vimh0fWI\00001.wav,5.3600625,16000,1,WAV,PCM_16,44
id10175,U9Bm6qcL5mU,00009.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10175\U9Bm6qcL5mU\00009.wav,5.9200625,16000,1,WAV,PCM_16,5
id10060,LQV_TmdoHQY,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10060\LQV_TmdoHQY\00004.wav,5.0400625,16000,1,WAV,PCM_16,3
id10383,rkeECBOgcO0,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10383\rkeECBOgcO0\00001.wav,5.9200625,16000,1,WAV,PCM_16,24
id10601,owN6TTUxZh8,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10601\owN6TTUxZh8\00004.wav,10.9200625,16000,1,WAV,PCM_16,43
id10470,LNrfjWD0BM8,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10470\LNrfjWD0BM8\00003.wav,10.1200625,16000,1,WAV,PCM_16,30
id10869,gOFe8rgcGro,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10869\gOFe8rgcGro\00001.wav,5.3600625,16000,1,WAV,PCM_16,64
id11042,Beg96w0fPL8,00014.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11042\Beg96w0fPL8\00014.wav,14.2000625,16000,1,WAV,PCM_16,80
id11138,ueTaWV86Ldg,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11138\ueTaWV86Ldg\00003.wav,6.7600625,16000,1,WAV,PCM_16,85
id10544,rj1wp7Wyr94,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10544\rj1wp7Wyr94\00001.wav,9.1600625,16000,1,WAV,PCM_16,40
id10754,UkwsNYiN_Mw,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10754\UkwsNYiN_Mw\00004.wav,4.1600625,16000,1,WAV,PCM_16,53
id11208,CEkcCe3Ycjw,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11208\CEkcCe3Ycjw\00004.wav,5.8000625,16000,1,WAV,PCM_16,98
id10193,ZzOqBd40UOs,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10193\ZzOqBd40UOs\00003.wav,15.2800625,16000,1,WAV,PCM_16,9
id10175,1TRwtiGXedk,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10175\1TRwtiGXedk\00004.wav,10.9600625,16000,1,WAV,PCM_16,5
id10667,Xh_NScmyMTI,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10667\Xh_NScmyMTI\00002.wav,4.1600625,16000,1,WAV,PCM_16,48
id10175,fagdDvyrmbo,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10175\fagdDvyrmbo\00002.wav,4.9600625,16000,1,WAV,PCM_16,5
id11150,zB6twR-rIKQ,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11150\zB6twR-rIKQ\00002.wav,5.8800625,16000,1,WAV,PCM_16,87
id10060,XItoro6xkB8,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10060\XItoro6xkB8\00005.wav,23.6400625,16000,1,WAV,PCM_16,3
id10840,BDnN-BJfQAc,00009.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10840\BDnN-BJfQAc\00009.wav,18.6000625,16000,1,WAV,PCM_16,62
id11181,0MkUMDGw5vo,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11181\0MkUMDGw5vo\00007.wav,6.3600625,16000,1,WAV,PCM_16,91
id10425,9d_AFzqoIMc,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10425\9d_AFzqoIMc\00004.wav,4.5200625,16000,1,WAV,PCM_16,28
id10961,YMIghR1C0w0,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10961\YMIghR1C0w0\00002.wav,11.6000625,16000,1,WAV,PCM_16,72
id10188,aI3eCrBBIb8,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10188\aI3eCrBBIb8\00006.wav,8.2000625,16000,1,WAV,PCM_16,8
id11165,7hQ0Kdh19_0,00017.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11165\7hQ0Kdh19_0\00017.wav,5.4000625,16000,1,WAV,PCM_16,88
id10494,esjxfXCELsg,00011.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10494\esjxfXCELsg\00011.wav,8.7600625,16000,1,WAV,PCM_16,33
id11228,avOhqSI8AbU,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11228\avOhqSI8AbU\00006.wav,12.5600625,16000,1,WAV,PCM_16,99
id11018,YrWX0QAxIwA,00012.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11018\YrWX0QAxIwA\00012.wav,11.6400625,16000,1,WAV,PCM_16,78
id11031,DlKHRXhFKnA,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11031\DlKHRXhFKnA\00008.wav,4.6800625,16000,1,WAV,PCM_16,79
id10718,TmFZuJJhtlM,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10718\TmFZuJJhtlM\00006.wav,12.1600625,16000,1,WAV,PCM_16,51
id10667,WkTFFBNDclU,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10667\WkTFFBNDclU\00010.wav,7.6400625,16000,1,WAV,PCM_16,48
id10668,jeXGIwBKztk,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10668\jeXGIwBKztk\00002.wav,6.8400625,16000,1,WAV,PCM_16,49
id10724,gqGgO5EQ0HQ,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10724\gqGgO5EQ0HQ\00001.wav,4.2400625,16000,1,WAV,PCM_16,52
id10470,mfanvt2WxKg,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10470\mfanvt2WxKg\00001.wav,3.9600625,16000,1,WAV,PCM_16,30
id11011,0FEA21j1Log,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11011\0FEA21j1Log\00005.wav,6.4400625,16000,1,WAV,PCM_16,77
id11208,xad3WIKGvVo,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11208\xad3WIKGvVo\00001.wav,10.1200625,16000,1,WAV,PCM_16,98
id10601,Yocizg57t48,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10601\Yocizg57t48\00001.wav,4.0800625,16000,1,WAV,PCM_16,43
id10515,yIJOxvVeDrM,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10515\yIJOxvVeDrM\00001.wav,5.2400625,16000,1,WAV,PCM_16,38
id10175,7UxyGMUE3A4,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10175\7UxyGMUE3A4\00003.wav,8.9600625,16000,1,WAV,PCM_16,5
id10181,HZtA-rr4tLI,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10181\HZtA-rr4tLI\00006.wav,4.2800625,16000,1,WAV,PCM_16,7
id10942,2LFahqsqYbg,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10942\2LFahqsqYbg\00001.wav,5.2800625,16000,1,WAV,PCM_16,70
id10793,DppqAcoaqQ8,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10793\DppqAcoaqQ8\00005.wav,4.5600625,16000,1,WAV,PCM_16,59
id10362,r-xJUB0A4ok,00016.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10362\r-xJUB0A4ok\00016.wav,7.0000625,16000,1,WAV,PCM_16,22
id10869,mr63bjj5fSg,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10869\mr63bjj5fSg\00004.wav,8.7200625,16000,1,WAV,PCM_16,64
id10923,wBIbG_DXapA,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10923\wBIbG_DXapA\00001.wav,4.8400625,16000,1,WAV,PCM_16,68
id11067,18fDXqthC5I,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11067\18fDXqthC5I\00003.wav,4.0000625,16000,1,WAV,PCM_16,81
id10202,6JjuwVmTXs8,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10202\6JjuwVmTXs8\00001.wav,6.0000625,16000,1,WAV,PCM_16,11
id11142,HtdAgkJHwXs,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11142\HtdAgkJHwXs\00004.wav,5.0400625,16000,1,WAV,PCM_16,86
id10601,uRG9CigNgJ0,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10601\uRG9CigNgJ0\00004.wav,5.2800625,16000,1,WAV,PCM_16,43
id11202,hEIdGgsTQIc,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11202\hEIdGgsTQIc\00003.wav,18.2800625,16000,1,WAV,PCM_16,96
id10890,LpwjCUta4DM,00014.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10890\LpwjCUta4DM\00014.wav,11.0400625,16000,1,WAV,PCM_16,66
id11200,Zx_QbQ-5BIQ,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11200\Zx_QbQ-5BIQ\00002.wav,5.6800625,16000,1,WAV,PCM_16,95
id11195,zcY-LCer9dQ,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11195\zcY-LCer9dQ\00006.wav,5.8000625,16000,1,WAV,PCM_16,93
id10890,6KYKldlmy1o,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10890\6KYKldlmy1o\00003.wav,19.4800625,16000,1,WAV,PCM_16,66
id11207,8kYpZukmgKY,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11207\8kYpZukmgKY\00003.wav,8.5600625,16000,1,WAV,PCM_16,97
